frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,-3.61,5.58,-3.62,5.58,-5.60,-5.78,-1.36,-9.22,-9.22,-9.20
20.20,-3.58,5.58,-3.58,5.59,-5.59,-5.74,-1.40,-9.17,-9.17,-9.17
20.40,-3.54,5.56,-3.53,5.58,-5.57,-5.70,-1.45,-9.11,-9.10,-9.11
20.61,-3.48,5.57,-3.49,5.55,-5.54,-5.66,-1.49,-9.02,-9.03,-9.05
20.81,-3.43,5.51,-3.44,5.52,-5.50,-5.61,-1.54,-8.93,-8.94,-8.95
21.02,-3.39,5.47,-3.39,5.47,-5.46,-5.57,-1.58,-8.85,-8.85,-8.86
21.23,-3.35,5.41,-3.35,5.41,-5.40,-5.52,-1.63,-8.76,-8.75,-8.76
21.44,-3.30,5.35,-3.31,5.34,-5.34,-5.48,-1.68,-8.65,-8.65,-8.65
21.66,-3.26,5.27,-3.26,5.27,-5.27,-5.43,-1.74,-8.54,-8.53,-8.53
21.87,-3.21,5.18,-3.21,5.19,-5.19,-5.38,-1.79,-8.41,-8.40,-8.39
22.09,-3.15,5.12,-3.15,5.11,-5.11,-5.33,-1.84,-8.26,-8.26,-8.27
22.31,-3.09,5.03,-3.10,5.02,-5.01,-5.28,-1.90,-8.11,-8.11,-8.12
22.54,-3.04,4.94,-3.05,4.93,-4.91,-5.22,-1.96,-7.96,-7.96,-7.98
22.76,-3.01,4.82,-3.01,4.83,-4.81,-5.17,-2.02,-7.83,-7.82,-7.83
22.99,-2.96,4.74,-2.97,4.73,-4.71,-5.12,-2.08,-7.68,-7.68,-7.70
23.22,-2.93,4.62,-2.94,4.62,-4.62,-5.06,-2.14,-7.56,-7.56,-7.55
23.45,-2.90,4.53,-2.90,4.53,-4.55,-5.00,-2.20,-7.45,-7.45,-7.43
23.69,-2.87,4.45,-2.87,4.45,-4.50,-4.94,-2.27,-7.37,-7.37,-7.32
23.92,-2.83,4.40,-2.83,4.40,-4.46,-4.88,-2.33,-7.30,-7.29,-7.23
24.16,-2.78,4.38,-2.79,4.38,-4.44,-4.82,-2.40,-7.22,-7.23,-7.16
24.40,-2.75,4.38,-2.75,4.40,-4.42,-4.75,-2.46,-7.17,-7.17,-7.13
24.65,-2.72,4.43,-2.72,4.43,-4.40,-4.69,-2.53,-7.12,-7.11,-7.15
24.89,-2.67,4.48,-2.68,4.44,-4.36,-4.62,-2.60,-7.04,-7.04,-7.15
25.14,-2.63,4.40,-2.63,4.41,-4.31,-4.55,-2.66,-6.95,-6.94,-7.03
25.39,-2.57,4.31,-2.58,4.31,-4.25,-4.49,-2.73,-6.82,-6.83,-6.88
25.65,-2.52,4.18,-2.53,4.18,-4.17,-4.41,-2.80,-6.69,-6.70,-6.71
25.91,-2.50,4.05,-2.49,4.06,-4.08,-4.34,-2.86,-6.58,-6.57,-6.55
26.16,-2.46,3.93,-2.47,3.94,-3.99,-4.27,-2.93,-6.45,-6.46,-6.40
26.43,-2.43,3.87,-2.44,3.86,-3.90,-4.19,-2.99,-6.34,-6.34,-6.30
26.69,-2.42,3.80,-2.41,3.81,-3.83,-4.11,-3.06,-6.26,-6.25,-6.22
26.96,-2.37,3.80,-2.39,3.78,-3.80,-4.04,-3.11,-6.17,-6.18,-6.17
27.23,-2.37,3.77,-2.37,3.78,-3.79,-3.95,-3.17,-6.16,-6.15,-6.14
27.50,-2.33,3.81,-2.34,3.80,-3.80,-3.87,-3.23,-6.14,-6.14,-6.14
27.77,-2.33,3.81,-2.33,3.82,-3.83,-3.79,-3.28,-6.16,-6.16,-6.14
28.05,-2.29,3.89,-2.30,3.87,-3.87,-3.70,-3.32,-6.17,-6.18,-6.18
28.33,-2.28,3.93,-2.28,3.94,-3.93,-3.61,-3.36,-6.21,-6.20,-6.21
28.62,-2.24,4.01,-2.24,4.02,-4.00,-3.53,-3.40,-6.24,-6.24,-6.25
28.90,-2.20,4.10,-2.21,4.07,-4.09,-3.43,-3.43,-6.29,-6.30,-6.31
29.19,-2.18,4.12,-2.18,4.11,-4.17,-3.34,-3.45,-6.36,-6.35,-6.31
29.48,-2.14,4.12,-2.14,4.17,-4.25,-3.25,-3.47,-6.39,-6.39,-6.27
