frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,-3.61,-3.29,-3.62,-3.30,3.30,2.38,0.78,-0.31,-0.32,-0.32
20.20,-3.58,-3.26,-3.58,-3.26,3.26,2.37,0.80,-0.33,-0.32,-0.32
20.40,-3.54,-3.22,-3.53,-3.21,3.21,2.37,0.83,-0.33,-0.32,-0.32
20.61,-3.48,-3.16,-3.49,-3.17,3.17,2.36,0.85,-0.32,-0.32,-0.32
20.81,-3.43,-3.11,-3.44,-3.12,3.12,2.36,0.88,-0.31,-0.32,-0.32
21.02,-3.39,-3.07,-3.39,-3.07,3.08,2.35,0.90,-0.32,-0.32,-0.32
21.23,-3.35,-3.03,-3.35,-3.03,3.03,2.34,0.93,-0.33,-0.32,-0.32
21.44,-3.30,-2.98,-3.31,-2.99,2.98,2.34,0.96,-0.32,-0.33,-0.32
21.66,-3.26,-2.94,-3.26,-2.94,2.93,2.33,0.99,-0.33,-0.33,-0.32
21.87,-3.21,-2.89,-3.21,-2.89,2.88,2.32,1.02,-0.33,-0.33,-0.32
22.09,-3.15,-2.83,-3.15,-2.83,2.83,2.32,1.05,-0.32,-0.32,-0.32
22.31,-3.09,-2.77,-3.10,-2.78,2.78,2.31,1.08,-0.31,-0.32,-0.32
22.54,-3.04,-2.72,-3.05,-2.73,2.73,2.30,1.11,-0.31,-0.31,-0.32
22.76,-3.01,-2.69,-3.01,-2.68,2.69,2.30,1.14,-0.33,-0.32,-0.32
22.99,-2.96,-2.63,-2.97,-2.64,2.64,2.29,1.18,-0.33,-0.33,-0.33
23.22,-2.93,-2.59,-2.94,-2.60,2.59,2.28,1.21,-0.34,-0.34,-0.34
23.45,-2.90,-2.56,-2.90,-2.55,2.55,2.27,1.25,-0.35,-0.35,-0.34
23.69,-2.87,-2.52,-2.87,-2.51,2.51,2.26,1.28,-0.37,-0.36,-0.35
23.92,-2.83,-2.46,-2.83,-2.46,2.47,2.26,1.32,-0.37,-0.36,-0.37
24.16,-2.78,-2.41,-2.79,-2.42,2.42,2.25,1.35,-0.36,-0.37,-0.38
24.40,-2.75,-2.38,-2.75,-2.38,2.38,2.24,1.39,-0.38,-0.38,-0.38
24.65,-2.72,-2.35,-2.72,-2.34,2.33,2.23,1.43,-0.39,-0.38,-0.38
24.89,-2.67,-2.30,-2.68,-2.30,2.29,2.22,1.47,-0.39,-0.39,-0.38
25.14,-2.63,-2.26,-2.63,-2.25,2.25,2.21,1.51,-0.39,-0.38,-0.38
25.39,-2.57,-2.20,-2.58,-2.20,2.20,2.20,1.55,-0.37,-0.37,-0.38
25.65,-2.52,-2.15,-2.53,-2.16,2.17,2.19,1.58,-0.36,-0.37,-0.38
25.91,-2.50,-2.13,-2.49,-2.12,2.13,2.17,1.62,-0.38,-0.36,-0.38
26.16,-2.46,-2.09,-2.47,-2.10,2.09,2.16,1.66,-0.37,-0.37,-0.37
26.43,-2.43,-2.06,-2.44,-2.07,2.06,2.15,1.70,-0.37,-0.38,-0.37
26.69,-2.42,-2.05,-2.41,-2.04,2.04,2.14,1.74,-0.39,-0.37,-0.37
26.96,-2.37,-2.00,-2.39,-2.02,2.02,2.13,1.78,-0.36,-0.37,-0.37
27.23,-2.37,-2.00,-2.37,-1.99,2.00,2.11,1.81,-0.37,-0.37,-0.37
27.50,-2.33,-1.96,-2.34,-1.97,1.98,2.10,1.85,-0.35,-0.36,-0.37
27.77,-2.33,-1.96,-2.33,-1.96,1.97,2.08,1.88,-0.37,-0.36,-0.37
28.05,-2.29,-1.95,-2.30,-1.95,1.95,2.07,1.92,-0.35,-0.36,-0.34
28.33,-2.28,-1.96,-2.28,-1.94,1.93,2.05,1.95,-0.36,-0.35,-0.32
28.62,-2.24,-1.92,-2.24,-1.92,1.91,2.04,1.98,-0.34,-0.34,-0.33
28.90,-2.20,-1.88,-2.21,-1.89,1.88,2.02,2.01,-0.32,-0.33,-0.33
29.19,-2.18,-1.86,-2.18,-1.84,1.86,2.00,2.03,-0.33,-0.32,-0.33
