frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,-3.61,-7.26,-3.62,-7.25,6.00,5.88,2.70,2.39,2.38,3.64
20.20,-3.58,-7.23,-3.58,-7.24,6.00,5.88,2.77,2.42,2.42,3.64
20.40,-3.54,-7.22,-3.53,-7.22,6.00,5.89,2.85,2.46,2.47,3.68
20.61,-3.48,-7.20,-3.49,-7.20,6.00,5.89,2.93,2.52,2.51,3.71
20.81,-3.43,-7.17,-3.44,-7.17,6.00,5.90,3.01,2.57,2.56,3.74
21.02,-3.39,-7.15,-3.39,-7.15,6.00,5.90,3.10,2.61,2.61,3.76
21.23,-3.35,-7.11,-3.35,-7.13,6.00,5.91,3.19,2.65,2.65,3.76
21.44,-3.30,-7.11,-3.31,-7.10,6.00,5.91,3.28,2.70,2.69,3.81
21.66,-3.26,-7.07,-3.26,-7.07,6.00,5.92,3.37,2.74,2.74,3.81
21.87,-3.21,-7.04,-3.21,-7.05,6.00,5.92,3.46,2.79,2.79,3.83
22.09,-3.15,-7.03,-3.15,-7.03,6.00,5.93,3.56,2.85,2.85,3.88
22.31,-3.09,-7.02,-3.10,-7.03,6.00,5.93,3.66,2.91,2.90,3.93
22.54,-3.04,-7.04,-3.05,-7.05,6.00,5.93,3.77,2.96,2.95,4.00
22.76,-3.01,-7.08,-3.01,-7.07,6.00,5.94,3.87,2.99,2.99,4.07
22.99,-2.96,-7.09,-2.97,-7.10,6.00,5.94,3.98,3.04,3.03,4.13
23.22,-2.93,-7.12,-2.94,-7.12,6.00,5.95,4.09,3.07,3.06,4.19
23.45,-2.90,-7.15,-2.90,-7.15,6.00,5.95,4.21,3.10,3.10,4.25
23.69,-2.87,-7.15,-2.87,-7.15,6.00,5.95,4.32,3.13,3.13,4.28
23.92,-2.83,-7.15,-2.83,-7.14,6.00,5.96,4.44,3.17,3.17,4.32
24.16,-2.78,-7.10,-2.79,-7.12,6.00,5.96,4.56,3.22,3.21,4.32
24.40,-2.75,-7.12,-2.75,-7.11,6.00,5.96,4.68,3.25,3.25,4.37
24.65,-2.72,-7.09,-2.72,-7.09,6.00,5.97,4.81,3.28,3.28,4.37
24.89,-2.67,-7.09,-2.68,-7.09,6.00,5.97,4.94,3.33,3.32,4.42
25.14,-2.63,-7.08,-2.63,-7.07,6.00,5.97,5.06,3.37,3.37,4.44
25.39,-2.57,-7.06,-2.58,-7.06,6.00,5.98,5.19,3.43,3.42,4.48
25.65,-2.52,-7.04,-2.53,-7.05,6.00,5.98,5.32,3.48,3.47,4.51
25.91,-2.50,-7.07,-2.49,-7.05,6.00,5.98,5.45,3.50,3.51,4.56
26.16,-2.46,-7.06,-2.47,-7.07,6.00,5.99,5.59,3.54,3.53,4.59
26.43,-2.43,-7.08,-2.44,-7.08,6.00,5.99,5.72,3.57,3.56,4.65
26.69,-2.42,-7.10,-2.41,-7.09,6.00,5.99,5.85,3.58,3.59,4.68
26.96,-2.37,-7.06,-2.39,-7.09,6.00,5.99,5.97,3.63,3.61,4.69
27.23,-2.37,-7.11,-2.37,-7.09,6.00,6.00,6.10,3.63,3.63,4.74
27.50,-2.33,-7.08,-2.34,-7.09,6.00,6.00,6.22,3.67,3.66,4.75
27.77,-2.33,-7.11,-2.33,-7.11,6.00,6.00,6.34,3.67,3.67,4.78
28.05,-2.29,-7.12,-2.30,-7.12,6.00,6.01,6.46,3.71,3.70,4.83
